;Talhao;Plantio;IdParcela;AreaParc;DataPlantio;DataColeta;Linha;Arvore;Fuste;Cap;Ht;Categoria1;CoordenadaX;CoordenadaY;DAP;lnHt;1/dap;Label;Hest
156;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;2;5;1;46.8;;NORMAL;-5398128372;-2049700371;14.89690267;;0.067128048;3.356980647;28.70
157;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;4;4;1;63.7;32.5;DOMINANTE;-5397601955;-2049466213;20.27633975;3.481240089;0.049318566;3.429481326;32.50
158;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;2;6;1;57.2;29.1;DOMINANTE;-5398128372;-2049700371;18.20732549;3.370738174;0.054922948;3.392540889;29.10
159;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;3;1;1;39.5;;NORMAL;-5398128372;-2049700371;12.5732405;;0.079533991;3.277643473;26.51
160;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;7;2;1;45.9;;NORMAL;-5398128372;-2049700371;14.61042378;;0.068444284;3.341330979;28.26
161;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;7;3;1;53.5;;NORMAL;-5398128372;-2049700371;17.02957891;;0.058721358;3.412199461;30.33
162;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;7;4;1;42.5;;NORMAL;-5398128372;-2049700371;13.52817016;;0.073919827;3.329196808;27.92
163;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;1;1;1;33.6;;NORMAL;-5397601955;-2049466213;10.69521218;;0.093499781;3.041441914;20.94
164;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;1;2;1;48.9;;NORMAL;-5397601955;-2049466213;15.56535343;;0.064245249;3.400522437;29.98
165;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;1;3;1;38;;NORMAL;-5397601955;-2049466213;12.09577567;;0.082673491;3.248404648;25.75
166;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;1;4;1;46.3;;NORMAL;-5397601955;-2049466213;14.73774773;;0.067852973;3.351194116;28.54
167;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;2;1;1;56.1;;NORMAL;-5397601955;-2049466213;17.85718461;;0.055999869;3.398314308;29.91
168;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;2;2;1;56.4;;NORMAL;-5397601955;-2049466213;17.95267758;;0.055701997;3.420892416;30.60
169;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;2;3;1;52;;NORMAL;-5397601955;-2049466213;16.55211408;;0.060415243;3.401280591;30.00
170;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;7;1;1;41;;NORMAL;-5398128372;-2049700371;13.05070533;;0.076624211;3.267114012;26.24
171;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;2;4;1;56.6;;NORMAL;-5397601955;-2049466213;18.01633956;;0.055505171;3.419978809;30.57
172;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;2;6;1;42.2;;NORMAL;-5397601955;-2049466213;13.4326772;;0.074445324;3.270116883;26.31
173;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;3;1;1;50.2;;NORMAL;-5397601955;-2049466213;15.97915629;;0.062581527;3.398227246;29.91
174;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;3;2;1;44.8;;NORMAL;-5397601955;-2049466213;14.2602829;;0.070124836;3.314162287;27.50
175;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;3;3;1;37.2;;NORMAL;-5397601955;-2049466213;11.84112777;;0.084451415;3.246319707;25.70
176;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;3;4;1;41.3;;NORMAL;-5397601955;-2049466213;13.1461983;;0.076067619;3.27277369;26.38
177;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;3;5;1;43;;NORMAL;-5397601955;-2049466213;13.68732511;;0.073060294;3.298792952;27.08
178;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;3;6;1;57.8;30.8;DOMINANTE;-5397601955;-2049466213;18.39831142;3.42751469;0.054352814;3.423029203;30.80
179;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;3;7;1;54.6;;NORMAL;-5397601955;-2049466213;17.37971979;;0.057538327;3.421604943;30.62
180;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;4;1;1;38.7;24.4;NORMAL;-5397601955;-2049466213;12.3185926;3.194583132;0.081178105;3.248404648;24.40
181;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;4;2;1;57.9;31.9;DOMINANTE;-5397601955;-2049466213;18.43014241;3.46260601;0.05425894;3.423162834;31.90
182;T-6;P-6;IFC_12_007;400;01/05/2010;26/09/2018;2;5;1;57.4;;NORMAL;-5397601955;-2049466213;18.27098747;;0.054731579;3.423337239;30.67
183;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;6;6;1;40;;NORMAL;-5398128372;-2049700371;12.73239545;;0.078539816;3.278869726;26.55
184;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;6;5;1;47.9;;NORMAL;-5398128372;-2049700371;15.24704355;;0.065586485;3.363776416;28.90
185;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;6;4;1;51;;NORMAL;-5398128372;-2049700371;16.2338042;;0.061599856;3.422316245;30.64
186;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;3;2;1;51.8;;NORMAL;-5398128372;-2049700371;16.4884521;;0.060648507;3.416088452;30.45
187;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;3;3;1;41.7;;NORMAL;-5398128372;-2049700371;13.27352225;;0.075337953;3.278507228;26.54
188;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;3;4;1;42;;NORMAL;-5398128372;-2049700371;13.36901522;;0.074799825;3.278487546;26.54
189;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;3;5;1;55.5;;NORMAL;-5398128372;-2049700371;17.66619868;;0.056605273;3.390548948;29.68
190;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;3;6;1;53.2;;NORMAL;-5398128372;-2049700371;16.93408594;;0.059052493;3.412110367;30.33
191;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;3;7;1;54;;NORMAL;-5398128372;-2049700371;17.18873385;;0.058177642;3.422842083;30.66
192;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;4;1;1;51.6;30.7;NORMAL;-5398128372;-2049700371;16.42479013;3.424262655;0.060883579;3.416702182;30.70
193;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;4;2;1;40.8;25.8;NORMAL;-5398128372;-2049700371;12.98704336;3.250374492;0.07699982;3.266809835;25.80
194;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;4;3;1;45.3;30.1;NORMAL;-5398128372;-2049700371;14.41943784;3.404525172;0.069350831;3.344051443;30.10
195;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;4;4;1;50.7;33.1;NORMAL;-5398128372;-2049700371;16.13831123;3.499533282;0.061964352;3.430427308;33.10
196;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;4;5;1;48.5;31.2;NORMAL;-5398128372;-2049700371;15.43802948;3.440418095;0.064775106;3.403975176;31.20
197;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;4;6;1;43.7;29.8;NORMAL;-5398128372;-2049700371;13.91014203;3.394508394;0.071889992;3.366534964;29.80
198;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;4;7;1;51.4;31.6;NORMAL;-5398128372;-2049700371;16.36112815;3.453157121;0.06112048;3.421887068;31.60
199;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;5;1;1;56;30.3;DOMINANTE;-5398128372;-2049700371;17.82535363;3.411147713;0.056099869;3.389612506;30.30
200;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;5;2;1;49.5;31.3;NORMAL;-5398128372;-2049700371;15.75633937;3.443618098;0.063466518;3.416294737;31.30
201;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;5;3;1;38.2;27.4;NORMAL;-5398128372;-2049700371;12.15943765;3.310543013;0.082240645;3.263793468;27.40
202;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;5;4;1;44.6;28.1;TORTUOSA;-5398128372;-2049700371;14.19662092;3.335769576;0.070439297;3.359163755;28.10
203;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;5;5;1;55.3;31;NORMAL;-5398128372;-2049700371;17.60253671;3.433987204;0.056809994;3.40025349;31.00
204;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;5;6;1;44.9;29;NORMAL;-5398128372;-2049700371;14.29211389;3.36729583;0.069968656;3.357589815;29.00
205;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;5;7;1;58;31.3;DOMINANTE;-5398128372;-2049700371;18.4619734;3.443618098;0.054165391;3.409164471;31.30
206;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;6;1;1;39.7;;NORMAL;-5398128372;-2049700371;12.63690248;;0.079133316;3.277643473;26.51
207;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;6;2;1;55.5;;NORMAL;-5398128372;-2049700371;17.66619868;;0.056605273;3.390548948;29.68
208;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;6;3;1;45;;NORMAL;-5398128372;-2049700371;14.32394488;;0.06981317;3.337182605;28.14
209;T-6;P-6;IFC_12_006;400;01/05/2010;26/09/2018;2;7;1;52;;NORMAL;-5398128372;-2049700371;16.55211408;;0.060415243;3.416088452;30.45
210;T-6;P-6;IFC_12_005;400;01/05/2010;26/09/2018;2;3;1;58.3;;NORMAL;-5397621603;-2049648113;18.55746636;;0.053886666;3.437831148;31.12
211;T-6;P-6;IFC_12_009;400;01/05/2010;26/09/2018;7;3;1;50.3;;NORMAL;-5398060813;-2049547616;16.01098728;;0.06245711;3.418344102;30.52
212;T-6;P-6;IFC_12_009;400;01/05/2010;26/09/2018;7;5;1;54;;NORMAL;-5398060813;-2049547616;17.18873385;;0.058177642;3.423093299;30.66
213;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;2;2;1;53.5;;NORMAL;-5397222122;-2050333233;17.02957891;;0.058721358;3.356112273;28.68
214;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;2;3;1;55.5;29.6;DOMINANTE;-5397222122;-2050333233;17.66619868;3.387774361;0.056605273;3.344308767;29.60
215;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;2;4;1;45.9;;NORMAL;-5397222122;-2050333233;14.61042378;;0.068444284;3.308825928;27.35
216;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;2;5;1;55.4;27.8;DOMINANTE;-5397222122;-2050333233;17.63436769;3.325036021;0.056707449;3.344728589;27.80
217;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;2;6;1;50.2;;NORMAL;-5397222122;-2050333233;15.97915629;;0.062581527;3.338263515;28.17
218;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;3;1;1;51.6;;NORMAL;-5397222122;-2050333233;16.42479013;;0.060883579;3.343663031;28.32
219;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;3;2;1;46.6;;NORMAL;-5397222122;-2050333233;14.8332407;;0.067416151;3.320279264;27.67
220;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;3;3;1;50.8;;NORMAL;-5397222122;-2050333233;16.17014222;;0.061842375;3.333406022;28.03
221;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;3;4;1;45.7;;NORMAL;-5397222122;-2050333233;14.5467618;;0.068743822;3.309528852;27.37
222;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;3;5;1;46.1;;NORMAL;-5397222122;-2050333233;14.67408575;;0.068147346;3.308825928;27.35
223;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;2;1;1;56.4;29.8;DOMINANTE;-5397222122;-2050333233;17.95267758;3.394508394;0.055701997;3.357750657;29.80
224;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;3;6;1;54.4;;NORMAL;-5397222122;-2050333233;17.31605781;;0.057749865;3.365260217;28.94
225;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;4;1;1;43.2;26;BIFURCADA ACIMA;-5397222122;-2050333233;13.75098708;3.258096538;0.072722052;3.315582304;26.00
226;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;4;2;1;48.8;28.8;NORMAL;-5397222122;-2050333233;15.53352245;3.360375387;0.064376899;3.333268436;28.80
227;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;4;3;1;52;27.4;NORMAL;-5397222122;-2050333233;16.55211408;3.310543013;0.060415243;3.3426179;27.40
228;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;4;4;1;43.3;29.7;NORMAL;-5397222122;-2050333233;13.78281807;3.391147046;0.072554103;3.326370486;29.70
229;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;4;5;1;47.8;28.5;NORMAL;-5397222122;-2050333233;15.21521256;3.349904087;0.065723696;3.325880397;28.50
230;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;4;6;1;47.5;28.1;NORMAL;-5397222122;-2050333233;15.11971959;3.335769576;0.066138793;3.321202006;28.10
231;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;5;1;1;55.7;27.5;DOMINANTE;-5397222122;-2050333233;17.72986066;3.314186005;0.056402023;3.33852121;27.50
232;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;5;2;1;44.8;29.8;NORMAL;-5397222122;-2050333233;14.2602829;3.394508394;0.070124836;3.323006906;29.80
233;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;5;3;1;44.4;26.1;NORMAL;-5397222122;-2050333233;14.13295895;3.261935314;0.070756591;3.319675517;26.10
234;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;5;4;1;50.7;28.2;NORMAL;-5397222122;-2050333233;16.13831123;3.339321978;0.061964352;3.333460948;28.20
235;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;3;7;1;53.3;;NORMAL;-5397222122;-2050333233;16.96591693;;0.058941701;3.338807754;28.19
236;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;1;4;1;45.5;;NORMAL;-5397222122;-2050333233;14.48309982;;0.069045992;3.305668612;27.27
237;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;1;3;1;53.5;;NORMAL;-5397222122;-2050333233;17.02957891;;0.058721358;3.356112273;28.68
238;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;1;2;1;48.7;;NORMAL;-5397222122;-2050333233;15.50169146;;0.064509089;3.333268436;28.03
239;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;4;7;1;51.1;27.5;NORMAL;-539763736;-2050202237;16.26563518;3.314186005;0.061479308;3.307387224;27.50
240;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;4;8;1;49;27.1;NORMAL;-539763736;-2050202237;15.59718442;3.299533728;0.064114136;3.30886412;27.10
241;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;5;1;1;49.4;27.8;NORMAL;-539763736;-2050202237;15.72450838;3.325036021;0.063594993;3.308849281;27.80
242;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;5;2;1;50.4;25.8;NORMAL;-539763736;-2050202237;16.04281826;3.250374492;0.062333188;3.305627698;25.80
243;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;5;3;1;55.8;27.7;DOMINANTE;-539763736;-2050202237;17.76169165;3.321432413;0.056300944;3.310514435;27.70
244;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;5;4;1;35.1;21.4;NORMAL;-539763736;-2050202237;11.17267701;3.063390922;0.089504064;3.124197477;21.40
245;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;5;5;1;45.6;25.7;NORMAL;-539763736;-2050202237;14.51493081;3.246490992;0.068894576;3.25889202;25.70
246;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;5;6;1;50.2;26.4;NORMAL;-539763736;-2050202237;15.97915629;3.27336401;0.062581527;3.30549129;26.40
247;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;5;7;1;53.7;27.3;DOMINANTE;-539763736;-2050202237;17.09324089;3.306886702;0.058502656;3.315504443;27.30
248;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;5;8;1;57.3;26.6;DOMINANTE;-539763736;-2050202237;18.23915648;3.280911216;0.054827097;3.307984388;26.60
249;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;6;1;1;48.2;;NORMAL;-539763736;-2050202237;15.34253651;;0.065178271;3.272449804;26.38
250;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;6;2;1;49.7;;NORMAL;-539763736;-2050202237;15.82000134;;0.06321112;3.307571786;27.32
251;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;6;3;1;51.5;;NORMAL;-539763736;-2050202237;16.39295914;;0.061001799;3.307773596;27.32
252;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;6;4;1;46.4;;NORMAL;-539763736;-2050202237;14.76957872;;0.067706738;3.263290478;26.14
253;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;6;5;1;50.2;;NORMAL;-539763736;-2050202237;15.97915629;;0.062581527;3.30549129;27.26
254;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;6;6;1;43.2;;NORMAL;-539763736;-2050202237;13.75098708;;0.072722052;3.266602336;26.22
255;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;6;7;1;48.9;;NORMAL;-539763736;-2050202237;15.56535343;;0.064245249;3.309010161;27.36
256;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;7;1;1;47.1;;NORMAL;-539763736;-2050202237;14.99239564;;0.066700481;3.264048986;26.16
257;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;7;2;1;42.1;;NORMAL;-539763736;-2050202237;13.40084621;;0.074622153;3.239343878;25.52
258;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;7;3;1;51.9;;NORMAL;-539763736;-2050202237;16.52028309;;0.06053165;3.305704597;27.27
259;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;7;4;1;48.1;;NORMAL;-539763736;-2050202237;15.31070553;;0.065313777;3.272449804;26.38
260;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;7;5;1;52.4;26;DOMINANTE;-539763736;-2050202237;16.67943804;3.258096538;0.059954058;3.290807588;26.00
261;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;1;1;1;42.3;;NORMAL;-5397222122;-2050333233;13.46450819;;0.07426933;3.287139872;26.77
262;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;5;5;1;47.2;26.4;NORMAL;-5397222122;-2050333233;15.02422663;3.27336401;0.066559166;3.320888599;26.40
263;T-7;P-7;IFC_12_016;400;01/06/2010;26/09/2018;4;6;1;43.8;26;NORMAL;-539763736;-2050202237;13.94197301;3.258096538;0.07172586;3.271314096;26.00
264;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;5;6;1;52;29;NORMAL;-5397222122;-2050333233;16.55211408;3.36729583;0.060415243;3.3426179;29.00
265;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;6;1;1;54;29.5;NORMAL;-5397222122;-2050333233;17.18873385;3.384390263;0.058177642;3.363933793;29.50
266;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;4;2;1;53.6;27.8;NORMAL;-5397497149;-2050321174;17.0614099;3.325036021;0.058611803;3.328669952;27.80
267;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;4;3;1;45.4;26.3;NORMAL;-5397497149;-2050321174;14.45126883;3.269568939;0.069198076;3.253515288;26.30
268;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;4;4;1;49.7;28.4;NORMAL;-5397497149;-2050321174;15.82000134;3.346389145;0.06321112;3.309368624;28.40
269;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;4;5;1;51.1;25.1;NORMAL;-5397497149;-2050321174;16.26563518;3.222867846;0.061479308;3.299382467;25.10
270;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;4;6;1;45;24.2;NORMAL;-5397497149;-2050321174;14.32394488;3.186352633;0.06981317;3.246983483;24.20
271;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;4;7;1;49;25.4;NORMAL;-5397497149;-2050321174;15.59718442;3.234749174;0.064114136;3.293784687;25.40
272;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;4;8;1;52.6;27.6;NORMAL;-5397497149;-2050321174;16.74310001;3.317815773;0.059726096;3.296433582;27.60
273;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;5;1;1;44.3;25.5;NORMAL;-5397497149;-2050321174;14.10112796;3.238678452;0.070916313;3.257109894;25.50
274;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;5;2;1;48;26;NORMAL;-5397497149;-2050321174;15.27887454;3.258096538;0.065449847;3.283087642;26.00
275;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;5;3;1;43.1;26;NORMAL;-5397497149;-2050321174;13.71915609;3.258096538;0.072890781;3.258990765;26.00
276;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;4;1;1;46.6;25.1;NORMAL;-5397497149;-2050321174;14.8332407;3.222867846;0.067416151;3.260810961;25.10
277;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;5;4;1;52;26.1;NORMAL;-5397497149;-2050321174;16.55211408;3.261935314;0.060415243;3.301021967;26.10
278;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;5;6;1;46.8;27.1;NORMAL;-5397497149;-2050321174;14.89690267;3.299533728;0.067128048;3.276325826;27.10
279;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;5;7;1;47.8;26.9;NORMAL;-5397497149;-2050321174;15.21521256;3.292126287;0.065723696;3.283121611;26.90
281;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;6;2;1;49.6;;NORMAL;-5397497149;-2050321174;15.78817035;;0.063338562;3.308515531;27.34
282;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;6;3;1;47;;NORMAL;-5397497149;-2050321174;14.96056465;;0.066842397;3.276325826;26.48
283;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;6;4;1;53.4;;NORMAL;-5397497149;-2050321174;16.99774792;;0.058831323;3.304136531;27.23
284;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;6;5;1;46.1;;NORMAL;-5397497149;-2050321174;14.67408575;;0.068147346;3.254173919;25.90
285;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;6;6;1;53.1;;NORMAL;-5397497149;-2050321174;16.90225496;;0.059163703;3.297651973;27.05
286;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;7;1;1;47;;NORMAL;-5397497149;-2050321174;14.96056465;;0.066842397;3.276325826;26.48
287;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;7;2;1;46.4;;NORMAL;-5397497149;-2050321174;14.76957872;;0.067706738;3.260719245;26.07
288;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;5;5;1;51.3;28.9;NORMAL;-5397497149;-2050321174;16.32929716;3.363841595;0.061239623;3.303186602;28.90
289;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;3;6;1;49.5;;NORMAL;-5397497149;-2050321174;15.75633937;;0.063466518;3.2940807;26.95
290;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;3;5;1;54.8;29.7;DOMINANTE;-5397497149;-2050321174;17.44338176;3.391147046;0.057328333;3.344700367;29.70
291;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;3;4;1;51.3;;NORMAL;-5397497149;-2050321174;16.32929716;;0.061239623;3.303186602;27.20
292;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;6;2;1;53;;NORMAL;-5397222122;-2050333233;16.87042397;;0.059275333;3.337305593;28.14
293;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;6;3;1;53.1;;NORMAL;-5397222122;-2050333233;16.90225496;;0.059163703;3.33761005;28.15
294;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;6;4;1;42.7;;NORMAL;-5397222122;-2050333233;13.59183214;;0.073573598;3.292131209;26.90
295;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;6;5;1;42.8;;NORMAL;-5397222122;-2050333233;13.62366313;;0.073401698;3.292038609;26.90
296;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;6;6;1;47.2;;NORMAL;-5397222122;-2050333233;15.02422663;;0.066559166;3.320888599;27.68
297;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;7;1;1;51.5;;NORMAL;-5397222122;-2050333233;16.39295914;;0.061001799;3.343880913;28.33
298;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;7;2;1;50.1;;NORMAL;-5397222122;-2050333233;15.9473253;;0.06270644;3.338615565;28.18
299;T-7;P-7;IFC_12_017;400;01/06/2010;26/09/2018;7;3;1;55;;NORMAL;-5397222122;-2050333233;17.50704374;;0.057119866;3.364794859;28.93
301;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;1;1;1;49;;NORMAL;-5397497149;-2050321174;15.59718442;;0.064114136;3.293784687;26.94
302;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;1;2;1;46.8;;NORMAL;-5397497149;-2050321174;14.89690267;;0.067128048;3.276325826;26.48
303;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;1;3;1;51.7;;NORMAL;-5397497149;-2050321174;16.45662112;;0.060765815;3.302873301;27.19
304;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;1;4;1;54.2;28.2;DOMINANTE;-5397497149;-2050321174;17.25239583;3.339321978;0.057962964;3.33986123;28.20
305;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;1;5;1;41.6;;NORMAL;-5397497149;-2050321174;13.24169127;;0.075519054;3.241437892;25.57
306;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;2;1;1;49.6;;NORMAL;-5397497149;-2050321174;15.78817035;;0.063338562;3.308515531;27.34
307;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;2;2;1;57.8;29.6;DOMINANTE;-5397497149;-2050321174;18.39831142;3.387774361;0.054352814;3.350505821;29.60
310;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;2;5;1;53.8;;NORMAL;-5397497149;-2050321174;17.12507188;;0.058393915;3.343305051;28.31
311;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;2;6;1;51.6;;NORMAL;-5397497149;-2050321174;16.42479013;;0.060883579;3.303186602;27.20
312;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;3;1;1;54;28.5;DOMINANTE;-5397497149;-2050321174;17.18873385;3.349904087;0.058177642;3.342017222;28.50
313;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;3;2;1;52.2;;NORMAL;-5397497149;-2050321174;16.61577606;;0.060183767;3.295560084;26.99
314;T-7;P-7;IFC_12_018;400;01/06/2010;26/09/2018;3;3;1;47.3;;NORMAL;-5397497149;-2050321174;15.05605762;;0.066418449;3.276263566;26.48
